student_id,project_id,project_title,domain,tech_stack,complexity,team_size,has_deployment,has_github,duration_weeks,year
S0256,P0519,Student Information System,Web,"React,Node.js,MongoDB",Intermediate,1,False,False,4,2024
S0257,P0520,E-Commerce Platform,Web,"Vue.js,Django,SQLite",Basic,2,False,False,3,2023
S0258,P0521,Student Information System,Web,"React,Node.js,MongoDB",Intermediate,1,False,True,11,2025
S0259,P0522,Air Quality Monitoring System,IoT,"NodeMCU,C,Blynk",Basic,3,False,False,3,2022
S0260,P0523,Image Classification using CNN,AI_ML,"Python,NLTK,SpaCy",Basic,3,False,False,3,2023
S0260,P0524,Drone Flight Controller,Embedded,"C++,STM32,FreeRTOS",Intermediate,2,False,False,12,2025
S0260,P0525,Stock Portfolio Tracker,Finance,"Python,Dash,Plotly",Basic,3,False,False,3,2024
S0261,P0526,Event Management Platform,Web,"Django,Bootstrap,PostgreSQL",Intermediate,4+,False,True,6,2023
S0261,P0527,Sales Forecasting Model,Data,"Python,Power BI,Excel",Basic,3,False,False,2,2025
S0262,P0528,Industrial IoT Dashboard,IoT,"NodeMCU,C,Blynk",Basic,2,False,True,6,2023
S0262,P0529,Expense Tracker App,Web,"Angular,Spring Boot,MySQL",Basic,4+,False,True,5,2023
S0263,P0530,Sales Forecasting Model,Data,"Python,Pandas,Seaborn",Advanced,2,True,True,17,2024
S0263,P0531,Loan Default Prediction,Finance,"Python,Pandas,yfinance",Advanced,1,True,True,13,2023
S0263,P0532,Stock Market Trend Analysis,Data,"Python,PySpark,Hadoop",Advanced,3,False,False,12,2024
S0264,P0533,Customer Segmentation Analysis,Data,"Python,SQL,Tableau",Basic,1,False,True,3,2024
S0265,P0534,Weather Pattern Analysis,Data,"Python,Pandas,Matplotlib",Advanced,3,True,True,15,2025
S0265,P0535,Hospital Management System,Web,"React,Express,PostgreSQL",Basic,2,False,False,3,2023
S0266,P0536,Smart Home Automation System,IoT,"Raspberry Pi,Python,MQTT",Intermediate,1,False,False,12,2024
S0266,P0537,QR Code Generator,Other,"Kotlin,Android Studio,Firebase",Basic,3,False,False,2,2023
S0267,P0538,Budget Planning Tool,Finance,"Excel,VBA,SQL",Basic,1,False,False,3,2025
S0268,P0539,Password Manager,Other,"Kotlin,Android Studio,Firebase",Advanced,1,False,False,19,2025
S0269,P0540,Credit Risk Assessment,Finance,"Python,Pandas,yfinance",Intermediate,3,False,True,6,2023
S0269,P0541,RFID-based Attendance System,Embedded,"C,Arduino,PCB Design",Intermediate,4+,False,True,4,2023
S0269,P0542,Budget Planning Tool,Finance,"Python,NumPy,Matplotlib",Basic,4+,False,False,6,2023
S0270,P0543,Crime Data Visualization,Data,"Python,Pandas,Seaborn",Intermediate,3,False,False,12,2025
S0270,P0544,Portfolio Website with CMS,Web,"React,Express,PostgreSQL",Intermediate,3,True,False,5,2025
S0271,P0545,Wearable Health Monitor,IoT,"Arduino,Python,Firebase",Basic,4+,False,False,6,2023
S0271,P0546,Traffic Light Controller,Embedded,"Verilog,FPGA,ModelSim",Intermediate,1,False,True,9,2023
S0271,P0547,Attendance Management System,Other,"Java,Spring,MySQL",Intermediate,2,False,True,7,2023
S0271,P0548,Object Detection with YOLO,AI_ML,"Python,Hugging Face,Transformers",Intermediate,2,True,False,9,2023
S0272,P0549,Text Summarization using BERT,AI_ML,"Python,PyTorch,FastAPI",Intermediate,1,False,False,5,2025
S0272,P0550,Expense Tracker App,Web,"Angular,Spring Boot,MySQL",Advanced,1,True,True,8,2025
S0272,P0551,Hospital Management System,Web,"Vue.js,Django,SQLite",Basic,4+,False,False,4,2022
S0273,P0552,Motor Speed Controller,Embedded,"C,Arduino,PCB Design",Intermediate,3,False,False,11,2024
S0274,P0553,Loan Default Prediction,Finance,"Python,Pandas,yfinance",Basic,4+,False,True,5,2024
S0275,P0554,Smart Parking System,IoT,"Arduino,Python,Firebase",Basic,2,False,False,6,2024
S0275,P0555,Stock Portfolio Tracker,Finance,"Python,Pandas,yfinance",Advanced,4+,True,False,11,2023
S0277,P0556,Online Voting System,Web,"Django,Bootstrap,PostgreSQL",Advanced,2,True,True,18,2024
S0277,P0557,Portfolio Website with CMS,Web,"Next.js,Prisma,PostgreSQL",Intermediate,1,False,True,5,2023
S0279,P0558,Line Following Robot,Embedded,"C++,STM32,FreeRTOS",Intermediate,1,False,True,7,2022
S0280,P0559,Smart Agriculture System,IoT,"NodeMCU,C,Blynk",Advanced,2,True,True,15,2022
S0280,P0560,Online Learning Management System,Web,"Next.js,Prisma,PostgreSQL",Advanced,3,True,True,11,2022
S0281,P0561,Digital Lock System,Embedded,"C,ARM,RTOS",Basic,2,False,True,3,2024
S0282,P0562,QR Code Generator,Other,"C#,.NET,SQL Server",Basic,3,False,False,4,2022
S0282,P0563,RFID-based Attendance System,Embedded,"C,PIC,Assembly",Basic,1,False,True,5,2025
S0284,P0564,Smart Agriculture System,IoT,"Arduino,Python,Firebase",Intermediate,4+,False,True,9,2025
S0284,P0565,Sign Language Recognition System,AI_ML,"Python,Keras,Streamlit",Basic,2,False,False,2,2023
S0284,P0566,Motor Speed Controller,Embedded,"C++,STM32,FreeRTOS",Basic,1,False,False,5,2023
S0285,P0567,Fitness Tracking App,Other,"Java,Spring,MySQL",Basic,3,False,True,4,2025
S0285,P0568,Travel Planner Application,Other,"Python,Flask,SQLite",Basic,2,False,True,6,2024
S0286,P0569,RFID-based Attendance System,Embedded,"Verilog,FPGA,ModelSim",Basic,2,False,False,6,2023
S0286,P0570,Wearable Health Monitor,IoT,"Arduino,Python,Firebase",Intermediate,3,True,True,7,2024
S0287,P0571,Sign Language Recognition System,AI_ML,"Python,Scikit-learn,Pandas",Intermediate,2,False,False,5,2024
S0288,P0572,Fitness Tracking App,Other,"C#,.NET,SQL Server",Advanced,1,True,True,20,2023
S0289,P0573,Loan Default Prediction,Finance,"Python,NumPy,Matplotlib",Intermediate,3,False,False,7,2023
S0289,P0574,Sign Language Recognition System,AI_ML,"Python,Hugging Face,Transformers",Basic,4+,False,False,4,2024
S0289,P0575,Stock Portfolio Tracker,Finance,"Excel,VBA,SQL",Intermediate,1,True,True,11,2025
S0290,P0576,Smart Agriculture System,IoT,"Arduino,C++,Sensors",Basic,1,False,True,6,2024
S0290,P0577,Image Classification using CNN,AI_ML,"Python,OpenCV,NumPy",Intermediate,2,False,False,7,2023
S0290,P0578,Crime Data Visualization,Data,"Python,Power BI,Excel",Intermediate,4+,True,True,8,2024
S0291,P0579,Attendance Management System,Other,"Java,Spring,MySQL",Intermediate,3,True,False,5,2024
S0292,P0580,Digital Lock System,Embedded,"C,ARM,RTOS",Basic,2,False,False,2,2025
S0293,P0581,Sales Forecasting Model,Data,"SQL,Python,Airflow",Basic,4+,False,False,3,2024
S0293,P0582,Traffic Light Controller,Embedded,"Verilog,FPGA,ModelSim",Basic,1,False,False,2,2022
S0294,P0583,Smart Home Automation System,IoT,"Raspberry Pi,Python,MQTT",Advanced,2,True,True,12,2022
S0294,P0584,Stock Market Trend Analysis,Data,"Python,Pandas,Seaborn",Advanced,2,True,True,19,2022
S0294,P0585,Air Quality Monitoring System,IoT,"Arduino,Python,Firebase",Intermediate,2,False,True,11,2024
S0295,P0586,Customer Churn Prediction,AI_ML,"Python,TensorFlow,Flask",Intermediate,1,True,True,5,2025
S0295,P0587,Smart Energy Meter,IoT,"Raspberry Pi,Python,MQTT",Advanced,2,True,True,15,2024
S0296,P0588,Customer Segmentation Analysis,Data,"Python,PySpark,Hadoop",Basic,3,False,False,5,2022
S0296,P0589,Smart Home Automation System,IoT,"Arduino,Python,Firebase",Basic,4+,False,False,2,2025
S0297,P0590,Fake News Detection System,AI_ML,"Python,TensorFlow,Flask",Advanced,3,False,True,15,2024
S0297,P0591,Expense Tracker App,Web,"HTML,CSS,JavaScript",Advanced,1,False,True,18,2024
S0297,P0592,Line Following Robot,Embedded,"C++,STM32,FreeRTOS",Advanced,4+,False,True,11,2024
S0299,P0593,Inventory Management System,Other,"C#,.NET,SQL Server",Basic,3,False,True,5,2024
S0299,P0594,Attendance Management System,Other,"C#,.NET,SQL Server",Basic,3,False,False,3,2025
S0300,P0595,Event Management Platform,Web,"React,Firebase,Tailwind",Advanced,3,True,False,13,2023
S0301,P0596,Crime Data Visualization,Data,"Python,Databricks,Spark",Basic,3,False,False,3,2022
S0302,P0597,Personal Finance Manager,Finance,"R,Shiny,quantmod",Basic,3,False,False,5,2022
S0302,P0598,Job Portal with Matching,Web,"Vue.js,Django,SQLite",Advanced,4+,False,True,19,2025
S0303,P0599,Industrial IoT Dashboard,IoT,"NodeMCU,C,Blynk",Basic,2,False,True,3,2025
S0304,P0600,Object Detection with YOLO,AI_ML,"Python,Scikit-learn,Pandas",Basic,1,False,True,4,2022
S0305,P0601,Budget Planning Tool,Finance,"Python,NumPy,Matplotlib",Basic,4+,False,False,6,2024
S0305,P0602,Stock Portfolio Tracker,Finance,"Excel,VBA,SQL",Basic,3,False,False,2,2022
S0305,P0603,File Encryption Tool,Other,"Python,Flask,SQLite",Intermediate,1,False,False,12,2025
S0305,P0604,Credit Risk Assessment,Finance,"Python,Pandas,yfinance",Intermediate,1,False,False,9,2024
S0306,P0605,Cryptocurrency Price Predictor,Finance,"Excel,VBA,SQL",Advanced,2,False,True,20,2024
S0306,P0606,File Encryption Tool,Other,"C#,.NET,SQL Server",Intermediate,2,True,True,6,2025
S0306,P0607,Social Media Analytics,Data,"R,ggplot2,dplyr",Basic,3,True,False,3,2022
S0306,P0608,Food Delivery App,Web,"Angular,Spring Boot,MySQL",Intermediate,2,False,True,12,2024
S0307,P0609,Credit Risk Assessment,Finance,"Python,Pandas,yfinance",Basic,2,False,True,4,2022
S0307,P0610,Attendance Management System,Other,"Python,Flask,SQLite",Intermediate,3,True,True,7,2025
S0307,P0611,Personal Finance Manager,Finance,"Python,Pandas,yfinance",Basic,2,False,False,6,2023
S0308,P0612,File Encryption Tool,Other,"C#,.NET,SQL Server",Intermediate,4+,True,True,7,2024
S0308,P0613,Air Quality Monitoring System,IoT,"Arduino,Python,Firebase",Advanced,1,False,True,11,2024
S0309,P0614,Retail Demand Forecasting,Data,"Python,PySpark,Hadoop",Advanced,2,True,False,19,2022
S0309,P0615,Water Quality Sensor Network,IoT,"NodeMCU,C,Blynk",Advanced,1,False,True,19,2022
S0309,P0616,Budget Planning Tool,Finance,"Excel,VBA,SQL",Advanced,2,True,False,19,2023
S0310,P0617,Digital Lock System,Embedded,"C++,STM32,FreeRTOS",Basic,2,False,False,4,2022
S0310,P0618,Image Classification using CNN,AI_ML,"Python,NLTK,SpaCy",Intermediate,4+,True,True,12,2024
S0310,P0619,Travel Planner Application,Other,"Kotlin,Android Studio,Firebase",Basic,4+,False,False,6,2023
S0310,P0620,Education Data Mining,Data,"Python,Power BI,Excel",Advanced,3,False,False,11,2022
S0311,P0621,Weather Pattern Analysis,Data,"Python,Pandas,Matplotlib",Intermediate,3,True,False,11,2024
S0311,P0622,Smart Parking System,IoT,"Arduino,Python,Firebase",Basic,1,False,False,2,2025
S0312,P0623,Smart Parking System,IoT,"Arduino,Python,Firebase",Basic,3,False,False,3,2025
S0312,P0624,AI-Powered Resume Screener,AI_ML,"Python,OpenCV,NumPy",Basic,1,False,False,4,2023
S0313,P0625,Expense Tracker App,Web,"Django,Bootstrap,PostgreSQL",Basic,2,True,False,4,2025
S0313,P0626,Invoice Management System,Finance,"Python,NumPy,Matplotlib",Basic,4+,False,False,2,2024
S0314,P0627,Handwritten Digit Recognition,AI_ML,"Python,TensorFlow,Flask",Intermediate,3,True,True,10,2025
S0315,P0628,COVID-19 Data Analysis Dashboard,Data,"Python,PySpark,Hadoop",Intermediate,2,False,True,9,2023
S0315,P0629,Traffic Light Controller,Embedded,"C,Arduino,PCB Design",Basic,1,False,False,2,2025
S0315,P0630,Digital Lock System,Embedded,"C,PIC,Assembly",Intermediate,2,False,False,12,2023
S0316,P0631,Budget Planning Tool,Finance,"Python,Pandas,yfinance",Intermediate,2,False,False,7,2023
S0316,P0632,Credit Risk Assessment,Finance,"Python,NumPy,Matplotlib",Intermediate,3,False,False,6,2025
S0316,P0633,Password Manager,Other,"Java,Spring,MySQL",Advanced,4+,False,True,19,2025
S0317,P0634,Travel Planner Application,Other,"Kotlin,Android Studio,Firebase",Intermediate,2,True,False,7,2025
S0317,P0635,Cryptocurrency Price Predictor,Finance,"Python,NumPy,Matplotlib",Advanced,3,False,True,20,2022
S0317,P0636,Invoice Management System,Finance,"Excel,VBA,SQL",Intermediate,1,False,True,5,2025
S0318,P0637,Drone Flight Controller,Embedded,"C++,STM32,FreeRTOS",Advanced,3,False,False,14,2023
S0318,P0638,Traffic Light Controller,Embedded,"C,ARM,RTOS",Basic,3,False,False,4,2025
S0319,P0639,Air Quality Monitoring System,IoT,"Arduino,C++,Sensors",Basic,2,False,True,6,2024
S0320,P0640,Drone Flight Controller,Embedded,"C,PIC,Assembly",Advanced,2,True,False,11,2024
S0321,P0641,QR Code Generator,Other,"Kotlin,Android Studio,Firebase",Intermediate,2,True,True,11,2022
S0321,P0642,Air Quality Monitoring System,IoT,"Arduino,C++,Sensors",Intermediate,3,False,False,5,2024
S0322,P0643,Employee Attrition Analysis,Data,"Python,Pandas,Matplotlib",Advanced,1,False,True,8,2024
S0322,P0644,Motor Speed Controller,Embedded,"C,Arduino,PCB Design",Basic,4+,False,True,5,2024
S0322,P0645,Real-time Chat Application,Web,"React,Node.js,MongoDB",Intermediate,3,False,True,7,2025
S0323,P0646,Recommendation Engine for E-commerce,AI_ML,"Python,NLTK,SpaCy",Intermediate,4+,True,False,7,2023
S0323,P0647,Credit Risk Assessment,Finance,"Excel,VBA,SQL",Intermediate,1,False,True,11,2023
S0324,P0648,Music Player Application,Other,"C#,.NET,SQL Server",Advanced,2,True,True,16,2025
S0324,P0649,QR Code Generator,Other,"C#,.NET,SQL Server",Intermediate,1,False,False,12,2025
S0325,P0650,COVID-19 Data Analysis Dashboard,Data,"Python,PySpark,Hadoop",Intermediate,2,True,True,4,2024
S0325,P0651,Budget Planning Tool,Finance,"Excel,VBA,SQL",Basic,3,False,False,2,2023
S0326,P0652,Pulse Oximeter Design,Embedded,"C,PIC,Assembly",Intermediate,1,False,False,7,2022
S0327,P0653,File Encryption Tool,Other,"Kotlin,Android Studio,Firebase",Basic,2,False,False,6,2024
S0327,P0654,Stock Portfolio Tracker,Finance,"Python,NumPy,Matplotlib",Intermediate,4+,False,True,8,2022
S0328,P0655,Drone Flight Controller,Embedded,"C++,STM32,FreeRTOS",Basic,3,False,True,2,2024
S0329,P0656,Invoice Management System,Finance,"Python,Pandas,yfinance",Intermediate,4+,False,False,9,2024
S0329,P0657,Motor Speed Controller,Embedded,"Verilog,FPGA,ModelSim",Basic,1,False,False,2,2024
S0330,P0658,QR Code Generator,Other,"Kotlin,Android Studio,Firebase",Basic,2,False,True,5,2022
S0330,P0659,Motor Speed Controller,Embedded,"C,ARM,RTOS",Advanced,2,True,True,9,2025
S0330,P0660,Blog Platform with Auth,Web,"Django,Bootstrap,PostgreSQL",Basic,2,False,True,4,2024
S0331,P0661,Music Player Application,Other,"Java,Spring,MySQL",Advanced,3,False,False,8,2025
S0331,P0662,Text Summarization using BERT,AI_ML,"Python,Keras,Streamlit",Intermediate,2,True,True,10,2025
S0331,P0663,QR Code Generator,Other,"Kotlin,Android Studio,Firebase",Basic,2,False,False,3,2025
S0332,P0664,Stock Portfolio Tracker,Finance,"Python,Pandas,yfinance",Intermediate,2,True,True,7,2023
S0332,P0665,Wearable Health Monitor,IoT,"Raspberry Pi,Python,MQTT",Advanced,2,False,False,10,2023
S0333,P0666,Water Quality Sensor Network,IoT,"Raspberry Pi,Python,MQTT",Basic,4+,False,True,2,2023
S0333,P0667,Online Voting System,Web,"HTML,CSS,JavaScript",Advanced,1,True,True,12,2025
S0334,P0668,Customer Churn Prediction,AI_ML,"Python,OpenCV,NumPy",Advanced,4+,True,True,17,2025
S0335,P0669,Air Quality Monitoring System,IoT,"Raspberry Pi,Python,MQTT",Intermediate,3,True,False,10,2024
S0335,P0670,Handwritten Digit Recognition,AI_ML,"Python,Keras,Streamlit",Advanced,4+,True,True,9,2024
S0336,P0671,Loan Default Prediction,Finance,"Python,NumPy,Matplotlib",Intermediate,3,False,False,5,2025
S0336,P0672,Invoice Management System,Finance,"Python,Pandas,yfinance",Basic,3,False,False,4,2024
S0337,P0673,Motor Speed Controller,Embedded,"Verilog,FPGA,ModelSim",Basic,2,False,False,5,2023
S0337,P0674,Image Classification using CNN,AI_ML,"Python,OpenCV,NumPy",Intermediate,3,False,True,8,2024
S0337,P0675,Expense Tracker App,Web,"Django,Bootstrap,PostgreSQL",Intermediate,2,True,False,9,2023
S0338,P0676,Password Manager,Other,"Java,Spring,MySQL",Basic,3,False,False,2,2025
S0338,P0677,Event Management Platform,Web,"Django,Bootstrap,PostgreSQL",Intermediate,1,True,True,4,2022
S0339,P0678,File Encryption Tool,Other,"Java,Spring,MySQL",Basic,2,False,True,3,2024
S0339,P0679,Budget Planning Tool,Finance,"Excel,VBA,SQL",Advanced,3,True,True,16,2023
S0340,P0680,Employee Attrition Analysis,Data,"Python,SQL,Tableau",Intermediate,2,False,True,5,2023
S0341,P0681,Social Media Analytics,Data,"Python,Pandas,Seaborn",Basic,2,False,False,6,2024
S0341,P0682,Smart Home Automation System,IoT,"NodeMCU,C,Blynk",Advanced,1,False,True,15,2022
S0343,P0683,Employee Attrition Analysis,Data,"SQL,Python,Airflow",Basic,1,False,False,6,2024
S0343,P0684,Chatbot using NLP and Transformers,AI_ML,"Python,PyTorch,FastAPI",Basic,3,False,True,5,2025
S0343,P0685,Recommendation Engine for E-commerce,AI_ML,"Python,TensorFlow,Docker",Basic,3,False,True,3,2023
S0343,P0686,Speech Emotion Recognition,AI_ML,"Python,TensorFlow,Flask",Basic,1,False,False,6,2024
S0344,P0687,Traffic Light Controller,Embedded,"C,ARM,RTOS",Intermediate,4+,False,True,11,2025
S0344,P0688,Online Voting System,Web,"React,Firebase,Tailwind",Basic,3,True,False,3,2022
S0344,P0689,Water Quality Sensor Network,IoT,"Raspberry Pi,Python,MQTT",Intermediate,1,False,False,12,2023
S0345,P0690,Predictive Maintenance using ML,AI_ML,"Python,OpenCV,NumPy",Intermediate,4+,False,False,5,2024
S0345,P0691,Retail Demand Forecasting,Data,"Python,Databricks,Spark",Advanced,1,False,True,10,2025
S0345,P0692,Social Media Analytics,Data,"Python,Power BI,Excel",Intermediate,3,False,False,9,2025
S0346,P0693,Music Player Application,Other,"PHP,Laravel,MySQL",Basic,3,False,True,5,2023
S0346,P0694,QR Code Generator,Other,"PHP,Laravel,MySQL",Advanced,3,True,True,18,2025
S0347,P0695,Fitness Tracking App,Other,"C#,.NET,SQL Server",Intermediate,3,True,True,5,2022
S0347,P0696,Text Summarization using BERT,AI_ML,"Python,TensorFlow,Flask",Basic,2,False,False,4,2025
S0347,P0697,Invoice Management System,Finance,"Python,Dash,Plotly",Basic,1,False,False,5,2024
S0347,P0698,Motor Speed Controller,Embedded,"C++,STM32,FreeRTOS",Advanced,2,True,False,8,2024
S0348,P0699,Expense Tracker App,Web,"HTML,CSS,JavaScript",Basic,2,False,True,2,2024
S0349,P0700,Air Quality Monitoring System,IoT,"NodeMCU,C,Blynk",Basic,2,False,False,3,2023
S0349,P0701,Pulse Oximeter Design,Embedded,"C++,STM32,FreeRTOS",Intermediate,3,False,False,6,2024
S0350,P0702,Student Information System,Web,"React,Firebase,Tailwind",Intermediate,3,True,False,11,2024
S0351,P0703,Music Player Application,Other,"Python,Flask,SQLite",Basic,2,False,False,6,2024
S0351,P0704,RFID-based Attendance System,Embedded,"C,PIC,Assembly",Intermediate,3,False,True,10,2023
S0352,P0705,QR Code Generator,Other,"Kotlin,Android Studio,Firebase",Basic,1,False,False,6,2025
S0353,P0706,Personal Finance Manager,Finance,"Excel,VBA,SQL",Advanced,2,True,False,18,2025
S0353,P0707,Digital Lock System,Embedded,"C++,STM32,FreeRTOS",Basic,1,False,False,6,2022
S0354,P0708,Customer Churn Prediction,AI_ML,"Python,OpenCV,NumPy",Advanced,2,True,True,9,2024
S0354,P0709,Smart Home Automation System,IoT,"Arduino,Python,Firebase",Basic,2,False,False,4,2024
S0354,P0710,Water Quality Sensor Network,IoT,"ESP32,MicroPython,ThingSpeak",Intermediate,2,False,True,8,2025
S0355,P0711,RFID-based Attendance System,Embedded,"Verilog,FPGA,ModelSim",Basic,2,False,False,6,2024
S0355,P0712,File Encryption Tool,Other,"PHP,Laravel,MySQL",Basic,3,False,False,4,2023
S0356,P0713,Traffic Light Controller,Embedded,"Verilog,FPGA,ModelSim",Intermediate,3,False,False,9,2023
S0357,P0714,Retail Demand Forecasting,Data,"Python,PySpark,Hadoop",Intermediate,4+,False,False,7,2024
S0357,P0715,Drone Flight Controller,Embedded,"C++,STM32,FreeRTOS",Basic,2,False,False,5,2024
S0357,P0716,Fake News Detection System,AI_ML,"Python,Keras,Streamlit",Basic,2,False,False,2,2024
S0358,P0717,Text Summarization using BERT,AI_ML,"Python,NLTK,SpaCy",Intermediate,3,True,True,5,2025
S0358,P0718,Industrial IoT Dashboard,IoT,"Raspberry Pi,Python,MQTT",Basic,2,False,False,5,2024
S0358,P0719,Personal Finance Manager,Finance,"Python,NumPy,Matplotlib",Intermediate,3,True,False,5,2023
S0359,P0720,COVID-19 Data Analysis Dashboard,Data,"Python,PySpark,Hadoop",Basic,2,False,False,6,2023
S0359,P0721,Smart Home Automation System,IoT,"Raspberry Pi,Python,MQTT",Intermediate,4+,False,False,5,2024
S0360,P0722,E-Commerce Platform,Web,"React,Firebase,Tailwind",Basic,2,False,False,4,2024
S0360,P0723,Drone Flight Controller,Embedded,"C,PIC,Assembly",Intermediate,1,False,False,6,2022
S0362,P0724,Personal Finance Manager,Finance,"Python,NumPy,Matplotlib",Intermediate,3,False,False,9,2022
S0362,P0725,Smart Agriculture System,IoT,"NodeMCU,C,Blynk",Intermediate,3,False,True,10,2024
S0363,P0726,Handwritten Digit Recognition,AI_ML,"Python,TensorFlow,Flask",Intermediate,2,False,False,8,2022
S0363,P0727,Traffic Light Controller,Embedded,"C,Arduino,PCB Design",Basic,2,True,False,3,2024
S0363,P0728,Stock Market Trend Analysis,Data,"R,ggplot2,dplyr",Advanced,4+,False,True,13,2022
S0364,P0729,Stock Portfolio Tracker,Finance,"Python,NumPy,Matplotlib",Advanced,3,True,True,9,2023
S0364,P0730,Inventory Management System,Other,"Python,Flask,SQLite",Advanced,4+,True,True,13,2025
S0364,P0731,Industrial IoT Dashboard,IoT,"NodeMCU,C,Blynk",Intermediate,1,False,True,6,2024
S0364,P0732,Education Data Mining,Data,"Python,Pandas,Matplotlib",Basic,2,False,False,4,2023
S0365,P0733,Air Quality Monitoring System,IoT,"Raspberry Pi,Python,MQTT",Intermediate,3,False,False,7,2024
S0365,P0734,COVID-19 Data Analysis Dashboard,Data,"Python,Databricks,Spark",Basic,3,False,True,3,2022
S0365,P0735,Credit Risk Assessment,Finance,"Excel,VBA,SQL",Intermediate,4+,False,True,8,2024
S0366,P0736,Travel Planner Application,Other,"PHP,Laravel,MySQL",Basic,3,False,True,4,2023
S0366,P0737,Digital Lock System,Embedded,"C,Arduino,PCB Design",Intermediate,3,True,False,8,2023
S0366,P0738,Cryptocurrency Price Predictor,Finance,"Python,Pandas,yfinance",Intermediate,3,True,True,6,2022
S0367,P0739,RFID-based Attendance System,Embedded,"C++,STM32,FreeRTOS",Basic,4+,False,False,3,2025
S0367,P0740,Inventory Management System,Other,"C#,.NET,SQL Server",Intermediate,3,False,True,12,2024
S0367,P0741,Smart Parking System,IoT,"Raspberry Pi,Python,MQTT",Intermediate,1,False,False,9,2024
S0368,P0742,QR Code Generator,Other,"Python,Flask,SQLite",Intermediate,1,False,True,5,2025
S0368,P0743,Air Quality Monitoring System,IoT,"Raspberry Pi,Python,MQTT",Intermediate,2,False,True,6,2025
S0369,P0744,Digital Lock System,Embedded,"C,Arduino,PCB Design",Basic,1,False,False,4,2023
S0370,P0745,Sales Forecasting Model,Data,"Python,SQL,Tableau",Basic,2,False,True,5,2024
S0370,P0746,Password Manager,Other,"Python,Flask,SQLite",Intermediate,3,False,False,5,2023
S0370,P0747,Wearable Health Monitor,IoT,"Arduino,C++,Sensors",Basic,2,False,False,4,2023
S0371,P0748,Travel Planner Application,Other,"Java,Spring,MySQL",Basic,4+,False,False,2,2022
S0371,P0749,Invoice Management System,Finance,"Python,NumPy,Matplotlib",Basic,2,False,False,6,2025
S0372,P0750,AI-Powered Resume Screener,AI_ML,"Python,Scikit-learn,Pandas",Basic,3,False,False,4,2024
S0373,P0751,Budget Planning Tool,Finance,"Python,Dash,Plotly",Intermediate,3,False,False,9,2022
S0373,P0752,Online Voting System,Web,"Vue.js,Django,SQLite",Intermediate,2,False,True,7,2025
S0373,P0753,Food Delivery App,Web,"HTML,CSS,JavaScript",Basic,2,True,False,2,2023
S0374,P0754,Online Learning Management System,Web,"Django,Bootstrap,PostgreSQL",Intermediate,1,False,True,4,2023
S0374,P0755,Loan Default Prediction,Finance,"Excel,VBA,SQL",Basic,4+,False,True,6,2022
S0374,P0756,Hospital Management System,Web,"Vue.js,Django,SQLite",Basic,3,False,False,4,2025
S0374,P0757,Sign Language Recognition System,AI_ML,"Python,TensorFlow,Flask",Advanced,2,True,True,15,2023
S0375,P0758,Healthcare Cost Analysis,Data,"Python,Pandas,Matplotlib",Basic,3,False,False,2,2023
S0376,P0759,Weather Pattern Analysis,Data,"Python,SQL,Tableau",Basic,1,False,False,2,2024
S0376,P0760,Air Quality Monitoring System,IoT,"Arduino,C++,Sensors",Intermediate,2,False,True,5,2024
S0376,P0761,Smart Energy Meter,IoT,"Arduino,C++,Sensors",Basic,2,False,False,3,2023
S0377,P0762,Crime Data Visualization,Data,"SQL,Python,Airflow",Basic,2,False,True,6,2023
S0378,P0763,Digital Lock System,Embedded,"C,Arduino,PCB Design",Basic,3,False,True,5,2024
S0378,P0764,Motor Speed Controller,Embedded,"Verilog,FPGA,ModelSim",Basic,2,False,False,2,2025
S0378,P0765,Pulse Oximeter Design,Embedded,"Verilog,FPGA,ModelSim",Basic,3,False,False,3,2025
S0378,P0766,RFID-based Attendance System,Embedded,"Verilog,FPGA,ModelSim",Basic,2,False,False,2,2022
S0379,P0767,Smart Energy Meter,IoT,"Arduino,C++,Sensors",Intermediate,2,True,False,10,2022
S0380,P0768,Handwritten Digit Recognition,AI_ML,"Python,PyTorch,FastAPI",Intermediate,3,False,True,7,2022
S0380,P0769,RFID-based Attendance System,Embedded,"C,PIC,Assembly",Intermediate,4+,False,False,5,2024
S0381,P0770,Water Quality Sensor Network,IoT,"NodeMCU,C,Blynk",Advanced,2,True,True,15,2024
S0381,P0771,Travel Planner Application,Other,"Python,Flask,SQLite",Intermediate,2,False,True,4,2024
S0381,P0772,Password Manager,Other,"C#,.NET,SQL Server",Basic,2,False,False,4,2022
S0381,P0773,Credit Risk Assessment,Finance,"Python,Dash,Plotly",Basic,3,False,False,5,2024
S0382,P0774,Expense Tracker App,Web,"HTML,CSS,JavaScript",Basic,2,False,True,6,2025
S0383,P0775,Line Following Robot,Embedded,"C,ARM,RTOS",Intermediate,3,False,False,5,2024
S0383,P0776,Drone Flight Controller,Embedded,"C++,STM32,FreeRTOS",Basic,1,True,True,2,2024
S0383,P0777,RFID-based Attendance System,Embedded,"Verilog,FPGA,ModelSim",Basic,1,False,False,2,2025
S0384,P0778,Social Media Analytics,Data,"Python,Pandas,Seaborn",Advanced,1,False,True,12,2022
S0384,P0779,Autonomous Lane Detection,AI_ML,"Python,TensorFlow,Docker",Intermediate,1,False,True,4,2023
S0385,P0780,Drone Flight Controller,Embedded,"C,PIC,Assembly",Intermediate,3,False,True,12,2025
